Trip..Duration,Start.Station.Id,Start.Time,End.Station.Id,End.Time,User.Type,Long_Trip
453,7107,12/17/2021 06:57,7333,12/17/2021 07:05,Annual Member,No
605,7107,12/17/2021 07:25,7169,12/17/2021 07:35,Annual Member,No
503,7107,12/17/2021 07:25,7168,12/17/2021 07:34,Annual Member,No
332,7662,12/17/2021 08:23,7148,12/17/2021 08:28,Casual Member,No
514,7107,12/17/2021 08:45,7168,12/17/2021 08:54,Annual Member,No
1212,7293,12/17/2021 09:18,7408,12/17/2021 09:38,Annual Member,Yes
386,7293,12/17/2021 09:49,7058,12/17/2021 09:56,Annual Member,No
1342,7338,12/17/2021 11:15,7483,12/17/2021 11:38,Casual Member,Yes
1070,7662,12/17/2021 11:33,7017,12/17/2021 11:51,Annual Member,Yes
686,7338,12/17/2021 12:15,7342,12/17/2021 12:26,Annual Member,No
463,7249,12/17/2021 12:22,7150,12/17/2021 12:30,Annual Member,No
1159,7338,12/17/2021 12:35,7074,12/17/2021 12:55,Annual Member,Yes
180,7293,12/17/2021 13:03,7007,12/17/2021 13:06,Annual Member,No
368,7338,12/17/2021 13:07,7095,12/17/2021 13:13,Annual Member,No
1751,7293,12/17/2021 13:40,7136,12/17/2021 14:09,Annual Member,Yes
298,7293,12/17/2021 13:48,7022,12/17/2021 13:53,Annual Member,No
584,7293,12/17/2021 14:36,7001,12/17/2021 14:45,Annual Member,No
388,7293,12/17/2021 14:38,7418,12/17/2021 14:44,Annual Member,No
2213,7428,12/17/2021 15:08,7330,12/17/2021 15:45,Casual Member,Yes
636,7293,12/17/2021 16:30,7549,12/17/2021 16:41,Annual Member,No
625,7293,12/17/2021 16:49,7281,12/17/2021 17:00,Annual Member,No
727,7293,12/17/2021 16:55,7073,12/17/2021 17:07,Annual Member,No
738,7293,12/17/2021 16:57,7076,12/17/2021 17:10,Annual Member,No
1576,7338,12/17/2021 17:11,7184,12/17/2021 17:37,Casual Member,Yes
320,7107,12/17/2021 17:28,7104,12/17/2021 17:33,Annual Member,No
377,7293,12/17/2021 17:37,7022,12/17/2021 17:43,Annual Member,No
790,7249,12/17/2021 17:37,7188,12/17/2021 17:50,Annual Member,No
667,7293,12/17/2021 17:39,7051,12/17/2021 17:51,Annual Member,No
672,7293,12/17/2021 17:40,7051,12/17/2021 17:51,Annual Member,No
869,7293,12/17/2021 17:45,7452,12/17/2021 18:00,Annual Member,No
298,7293,12/17/2021 17:51,7023,12/17/2021 17:56,Annual Member,No
713,7293,12/17/2021 18:01,7167,12/17/2021 18:13,Casual Member,No
516,7249,12/17/2021 18:25,7437,12/17/2021 18:34,Annual Member,No
516,7293,12/17/2021 19:42,7029,12/17/2021 19:50,Annual Member,No
1071,7249,12/17/2021 21:47,7038,12/17/2021 22:05,Annual Member,Yes
1052,7249,12/17/2021 21:47,7038,12/17/2021 22:05,Annual Member,Yes
431,7249,12/17/2021 22:17,7473,12/17/2021 22:24,Casual Member,No
310,7293,12/17/2021 23:13,7023,12/17/2021 23:18,Annual Member,No
1799,7428,12/17/2021 23:27,7330,12/17/2021 23:57,Annual Member,Yes
1805,7428,12/17/2021 23:27,7330,12/17/2021 23:58,Annual Member,Yes
323,7293,12/17/2021 23:41,7292,12/17/2021 23:46,Annual Member,No
503,7293,12/18/2021 00:10,7030,12/18/2021 00:18,Annual Member,No
1205,7293,12/18/2021 01:33,7546,12/18/2021 01:53,Annual Member,Yes
483,7107,12/18/2021 07:22,7333,12/18/2021 07:30,Annual Member,No
359,7662,12/18/2021 08:23,7148,12/18/2021 08:29,Casual Member,No
1725,7338,12/18/2021 10:02,7483,12/18/2021 10:31,Casual Member,Yes
804,7662,12/18/2021 12:35,7242,12/18/2021 12:48,Annual Member,No
569,7428,12/18/2021 13:23,7336,12/18/2021 13:32,Casual Member,No
2083,7428,12/18/2021 13:43,7365,12/18/2021 14:17,Casual Member,Yes
359,7293,12/18/2021 13:53,7418,12/18/2021 13:59,Annual Member,No
580,7293,12/18/2021 17:57,7251,12/18/2021 18:07,Annual Member,No
1198,7293,12/18/2021 18:24,7491,12/18/2021 18:44,Annual Member,Yes
760,7662,12/18/2021 18:30,7136,12/18/2021 18:43,Annual Member,No
192,7293,12/18/2021 19:22,7062,12/18/2021 19:25,Annual Member,No
426,7293,12/18/2021 19:23,7418,12/18/2021 19:30,Casual Member,No
1375,7293,12/18/2021 19:57,7198,12/18/2021 20:20,Annual Member,Yes
264,7338,12/19/2021 07:37,7339,12/19/2021 07:41,Casual Member,No
367,7662,12/19/2021 08:36,7148,12/19/2021 08:42,Casual Member,No
373,7293,12/19/2021 10:45,7235,12/19/2021 10:51,Annual Member,No
1651,7428,12/19/2021 11:30,7365,12/19/2021 11:57,Casual Member,Yes
169,7662,12/19/2021 13:31,7136,12/19/2021 13:33,Annual Member,No
344,7293,12/19/2021 13:31,7419,12/19/2021 13:36,Casual Member,No
1192,7338,12/19/2021 14:48,7601,12/19/2021 15:08,Casual Member,Yes
861,7662,12/19/2021 15:12,7230,12/19/2021 15:27,Annual Member,No
978,7107,12/19/2021 15:21,7542,12/19/2021 15:37,Annual Member,Yes
447,7107,12/19/2021 16:02,7345,12/19/2021 16:09,Annual Member,No
881,7662,12/19/2021 16:59,7238,12/19/2021 17:13,Casual Member,No
543,7293,12/20/2021 00:04,7281,12/20/2021 00:13,Annual Member,No
839,7338,12/20/2021 03:19,7357,12/20/2021 03:33,Casual Member,No
659,7107,12/20/2021 06:54,7462,12/20/2021 07:05,Annual Member,No
606,7107,12/20/2021 07:02,7283,12/20/2021 07:12,Annual Member,No
1425,7338,12/20/2021 07:50,7004,12/20/2021 08:14,Annual Member,Yes
274,7662,12/20/2021 08:21,7148,12/20/2021 08:26,Casual Member,No
241,7293,12/20/2021 08:49,7006,12/20/2021 08:53,Annual Member,No
156,7293,12/20/2021 10:58,7502,12/20/2021 11:01,Annual Member,No
723,7338,12/20/2021 11:53,7454,12/20/2021 12:05,Casual Member,No
1235,7428,12/20/2021 12:10,7357,12/20/2021 12:31,Casual Member,Yes
965,7249,12/20/2021 12:12,7015,12/20/2021 12:28,Annual Member,Yes
930,7293,12/20/2021 12:58,7253,12/20/2021 13:14,Annual Member,Yes
1232,7293,12/20/2021 14:25,7138,12/20/2021 14:45,Annual Member,Yes
986,7662,12/20/2021 14:33,7182,12/20/2021 14:49,Casual Member,Yes
665,7293,12/20/2021 15:54,7121,12/20/2021 16:05,Annual Member,No
583,7293,12/20/2021 16:01,7114,12/20/2021 16:11,Casual Member,No
287,7293,12/20/2021 17:07,7292,12/20/2021 17:12,Annual Member,No
386,7293,12/20/2021 18:11,7164,12/20/2021 18:18,Annual Member,No
316,7293,12/20/2021 19:45,7006,12/20/2021 19:50,Casual Member,No
621,7293,12/20/2021 20:21,7001,12/20/2021 20:31,Annual Member,No
610,7293,12/20/2021 22:57,7005,12/20/2021 23:08,Annual Member,No
738,7338,12/21/2021 03:15,7357,12/21/2021 03:27,Casual Member,No
1121,7107,12/21/2021 06:55,7032,12/21/2021 07:14,Annual Member,Yes
355,7107,12/21/2021 07:12,7060,12/21/2021 07:18,Annual Member,No
355,7662,12/21/2021 08:22,7148,12/21/2021 08:28,Casual Member,No
393,7338,12/21/2021 10:08,7433,12/21/2021 10:15,Annual Member,No
673,7293,12/21/2021 11:32,7121,12/21/2021 11:44,Annual Member,No
1565,7293,12/21/2021 11:58,7668,12/21/2021 12:24,Casual Member,Yes
893,7662,12/21/2021 12:08,7534,12/21/2021 12:23,Annual Member,No
604,7293,12/21/2021 12:10,7100,12/21/2021 12:20,Annual Member,No
383,7293,12/21/2021 12:20,7543,12/21/2021 12:26,Annual Member,No
835,7662,12/21/2021 12:44,7017,12/21/2021 12:58,Annual Member,No
773,7338,12/21/2021 13:23,7454,12/21/2021 13:36,Casual Member,No
300,7293,12/21/2021 14:03,7170,12/21/2021 14:08,Annual Member,No
275,7293,12/21/2021 14:15,7164,12/21/2021 14:20,Annual Member,No
161,7662,12/21/2021 15:01,7136,12/21/2021 15:04,Annual Member,No
1156,7428,12/21/2021 15:24,7088,12/21/2021 15:44,Casual Member,Yes
548,7293,12/21/2021 15:44,7089,12/21/2021 15:53,Annual Member,No
721,7293,12/21/2021 16:15,7000,12/21/2021 16:27,Annual Member,No
719,7662,12/21/2021 16:23,7243,12/21/2021 16:35,Annual Member,No
408,7107,12/21/2021 16:27,7399,12/21/2021 16:34,Annual Member,No
182,7293,12/21/2021 17:00,7006,12/21/2021 17:03,Annual Member,No
538,7428,12/21/2021 17:08,7357,12/21/2021 17:17,Casual Member,No
439,7662,12/21/2021 18:23,7148,12/21/2021 18:31,Annual Member,No
400,7293,12/21/2021 18:43,7391,12/21/2021 18:50,Casual Member,No
1027,7662,12/21/2021 18:55,7324,12/21/2021 19:12,Annual Member,Yes
905,7293,12/21/2021 19:13,7150,12/21/2021 19:28,Annual Member,Yes
454,7338,12/22/2021 00:04,7342,12/22/2021 00:11,Annual Member,No
845,7338,12/22/2021 03:09,7357,12/22/2021 03:23,Casual Member,No
1228,7107,12/22/2021 06:53,7032,12/22/2021 07:14,Annual Member,Yes
299,7662,12/22/2021 08:22,7148,12/22/2021 08:27,Casual Member,No
1264,7338,12/22/2021 08:54,7275,12/22/2021 09:15,Annual Member,Yes
564,7293,12/22/2021 09:05,7063,12/22/2021 09:15,Annual Member,No
1149,7662,12/22/2021 11:32,7027,12/22/2021 11:51,Casual Member,Yes
521,7293,12/22/2021 11:40,7281,12/22/2021 11:49,Annual Member,No
599,7293,12/22/2021 12:15,7252,12/22/2021 12:25,Annual Member,No
473,7338,12/22/2021 13:03,7287,12/22/2021 13:11,Annual Member,No
0,7662,12/22/2021 13:08,7633,12/22/2021 13:08,Annual Member,No
465,7107,12/22/2021 13:20,7432,12/22/2021 13:28,Annual Member,No
720,7249,12/22/2021 13:25,7526,12/22/2021 13:37,Annual Member,No
784,7249,12/22/2021 13:25,7653,12/22/2021 13:38,Annual Member,No
1138,7107,12/22/2021 14:37,7292,12/22/2021 14:56,Annual Member,Yes
143,7293,12/22/2021 15:33,7007,12/22/2021 15:36,Casual Member,No
895,7662,12/22/2021 16:06,7160,12/22/2021 16:21,Annual Member,No
429,7338,12/22/2021 16:21,7337,12/22/2021 16:28,Casual Member,No
824,7249,12/22/2021 16:50,7188,12/22/2021 17:04,Annual Member,No
443,7293,12/22/2021 17:18,7271,12/22/2021 17:25,Casual Member,No
1502,7293,12/22/2021 17:44,7162,12/22/2021 18:09,Casual Member,Yes
783,7107,12/22/2021 17:46,7391,12/22/2021 17:59,Annual Member,No
386,7249,12/22/2021 18:35,7329,12/22/2021 18:42,Annual Member,No
213,7662,12/22/2021 19:46,7136,12/22/2021 19:50,Annual Member,No
427,7662,12/22/2021 20:14,7662,12/22/2021 20:21,Casual Member,No
436,7293,12/22/2021 22:25,7113,12/22/2021 22:32,Annual Member,No
751,7338,12/23/2021 03:13,7357,12/23/2021 03:26,Casual Member,No
1117,7107,12/23/2021 06:55,7032,12/23/2021 07:13,Annual Member,Yes
743,7338,12/23/2021 07:37,7445,12/23/2021 07:49,Casual Member,No
332,7662,12/23/2021 08:22,7148,12/23/2021 08:27,Casual Member,No
561,7107,12/23/2021 08:29,7399,12/23/2021 08:38,Annual Member,No
451,7338,12/23/2021 12:15,7094,12/23/2021 12:23,Annual Member,No
489,7107,12/23/2021 12:36,7013,12/23/2021 12:44,Annual Member,No
1145,7249,12/23/2021 14:34,7265,12/23/2021 14:53,Casual Member,Yes
703,7249,12/23/2021 14:37,7231,12/23/2021 14:49,Annual Member,No
914,7662,12/23/2021 15:04,7535,12/23/2021 15:20,Annual Member,Yes
915,7428,12/23/2021 15:25,7427,12/23/2021 15:40,Annual Member,Yes
658,7293,12/23/2021 16:00,7069,12/23/2021 16:11,Annual Member,No
634,7293,12/23/2021 16:00,7069,12/23/2021 16:11,Annual Member,No
901,7293,12/23/2021 16:13,7385,12/23/2021 16:28,Annual Member,Yes
217,7662,12/23/2021 16:17,7136,12/23/2021 16:20,Annual Member,No
236,7293,12/23/2021 16:44,7006,12/23/2021 16:48,Annual Member,No
294,7293,12/23/2021 16:47,7418,12/23/2021 16:51,Annual Member,No
960,7293,12/23/2021 17:19,7281,12/23/2021 17:35,Annual Member,Yes
345,7107,12/23/2021 18:19,7509,12/23/2021 18:25,Annual Member,No
129,7662,12/23/2021 18:31,7136,12/23/2021 18:33,Annual Member,No
422,7338,12/23/2021 18:32,7095,12/23/2021 18:39,Casual Member,No
687,7293,12/23/2021 19:47,7281,12/23/2021 19:58,Annual Member,No
423,7293,12/23/2021 19:47,7199,12/23/2021 19:54,Annual Member,No
990,7338,12/24/2021 03:17,7357,12/24/2021 03:33,Casual Member,Yes
1464,7662,12/24/2021 07:19,7406,12/24/2021 07:44,Annual Member,Yes
1338,7338,12/24/2021 08:35,7483,12/24/2021 08:57,Casual Member,Yes
907,7107,12/24/2021 09:04,7333,12/24/2021 09:19,Annual Member,Yes
1063,7107,12/24/2021 09:42,7241,12/24/2021 09:59,Annual Member,Yes
442,7662,12/24/2021 12:33,7234,12/24/2021 12:40,Annual Member,No
672,7293,12/24/2021 12:39,7038,12/24/2021 12:50,Casual Member,No
957,7249,12/24/2021 12:54,7149,12/24/2021 13:10,Annual Member,Yes
1011,7293,12/24/2021 12:56,7168,12/24/2021 13:13,Annual Member,Yes
720,7662,12/24/2021 14:22,7514,12/24/2021 14:34,Casual Member,No
261,7662,12/24/2021 15:01,7136,12/24/2021 15:06,Annual Member,No
793,7662,12/24/2021 15:02,7534,12/24/2021 15:15,Annual Member,No
391,7293,12/24/2021 15:12,7389,12/24/2021 15:18,Annual Member,No
975,7249,12/24/2021 15:31,7420,12/24/2021 15:47,Annual Member,Yes
175,7293,12/24/2021 15:40,7668,12/24/2021 15:43,Annual Member,No
221,7293,12/24/2021 15:47,7248,12/24/2021 15:51,Annual Member,No
344,7293,12/24/2021 15:48,7079,12/24/2021 15:54,Annual Member,No
430,7293,12/24/2021 17:01,7006,12/24/2021 17:08,Annual Member,No
203,7338,12/24/2021 18:32,7346,12/24/2021 18:35,Casual Member,No
297,7293,12/24/2021 22:31,7418,12/24/2021 22:36,Casual Member,No
598,7107,12/25/2021 10:51,7417,12/25/2021 11:01,Annual Member,No
1449,7107,12/25/2021 10:52,7158,12/25/2021 11:16,Annual Member,Yes
819,7107,12/25/2021 12:28,7043,12/25/2021 12:41,Annual Member,No
203,7293,12/25/2021 15:37,7078,12/25/2021 15:41,Annual Member,No
731,7293,12/25/2021 17:18,7281,12/25/2021 17:31,Annual Member,No
1301,7293,12/25/2021 19:29,7028,12/25/2021 19:50,Annual Member,Yes
332,7293,12/25/2021 23:23,7271,12/25/2021 23:29,Casual Member,No
234,7293,12/25/2021 23:27,7235,12/25/2021 23:31,Casual Member,No
259,7293,12/26/2021 01:41,7078,12/26/2021 01:46,Annual Member,No
1299,7338,12/26/2021 07:25,7483,12/26/2021 07:47,Casual Member,Yes
1057,7249,12/26/2021 07:52,7242,12/26/2021 08:09,Casual Member,Yes
1113,7107,12/26/2021 09:40,7034,12/26/2021 09:59,Annual Member,Yes
432,7293,12/26/2021 09:47,7164,12/26/2021 09:54,Annual Member,No
2,7293,12/26/2021 10:00,7032,12/26/2021 10:00,Annual Member,No
651,7338,12/26/2021 11:23,7090,12/26/2021 11:34,Annual Member,No
562,7428,12/26/2021 12:41,7427,12/26/2021 12:51,Annual Member,No
1797,7662,12/26/2021 13:14,7021,12/26/2021 13:44,Annual Member,Yes
196,7293,12/26/2021 13:45,7007,12/26/2021 13:48,Casual Member,No
395,7662,12/26/2021 14:06,7148,12/26/2021 14:13,Annual Member,No
742,7293,12/26/2021 14:23,7044,12/26/2021 14:36,Annual Member,No
674,7293,12/26/2021 14:25,7044,12/26/2021 14:36,Annual Member,No
1793,7662,12/26/2021 15:24,7662,12/26/2021 15:53,Annual Member,Yes
167,7662,12/26/2021 18:06,7136,12/26/2021 18:09,Annual Member,No
1996,7662,12/26/2021 18:13,7534,12/26/2021 18:46,Casual Member,Yes
210,7338,12/26/2021 18:52,7346,12/26/2021 18:55,Casual Member,No
1415,7662,12/26/2021 20:33,7496,12/26/2021 20:57,Casual Member,Yes
1406,7662,12/26/2021 21:27,7178,12/26/2021 21:50,Casual Member,Yes
131,7293,12/26/2021 22:39,7062,12/26/2021 22:41,Casual Member,No
947,7107,12/27/2021 10:22,7028,12/27/2021 10:37,Annual Member,Yes
1216,7662,12/27/2021 10:38,7153,12/27/2021 10:58,Casual Member,Yes
746,7338,12/27/2021 11:04,7454,12/27/2021 11:16,Casual Member,No
510,7338,12/27/2021 15:32,7337,12/27/2021 15:40,Casual Member,No
639,7293,12/27/2021 18:53,7281,12/27/2021 19:04,Annual Member,No
2550,7107,12/27/2021 19:27,7505,12/27/2021 20:10,Casual Member,Yes
1541,7338,12/28/2021 07:10,7483,12/28/2021 07:35,Casual Member,Yes
1421,7293,12/28/2021 09:17,7284,12/28/2021 09:40,Casual Member,Yes
1797,7662,12/28/2021 12:03,7242,12/28/2021 12:33,Annual Member,Yes
1799,7662,12/28/2021 12:03,7242,12/28/2021 12:33,Casual Member,Yes
531,7107,12/28/2021 12:44,7016,12/28/2021 12:53,Casual Member,No
1770,7107,12/28/2021 13:13,7578,12/28/2021 13:42,Casual Member,Yes
1764,7107,12/28/2021 13:13,7578,12/28/2021 13:42,Casual Member,Yes
924,7107,12/28/2021 14:37,7075,12/28/2021 14:52,Annual Member,Yes
578,7662,12/28/2021 14:37,7242,12/28/2021 14:47,Annual Member,No
1009,7249,12/28/2021 15:25,7149,12/28/2021 15:41,Casual Member,Yes
915,7107,12/28/2021 15:51,7337,12/28/2021 16:06,Casual Member,Yes
360,7293,12/28/2021 16:07,7026,12/28/2021 16:13,Annual Member,No
667,7107,12/28/2021 18:17,7108,12/28/2021 18:28,Casual Member,No
639,7107,12/28/2021 18:17,7108,12/28/2021 18:28,Casual Member,No
400,7107,12/28/2021 20:00,7236,12/28/2021 20:07,Annual Member,No
198,7293,12/28/2021 21:36,7078,12/28/2021 21:39,Annual Member,No
312,7338,12/28/2021 22:34,7093,12/28/2021 22:39,Annual Member,No
775,7338,12/29/2021 03:15,7357,12/29/2021 03:28,Casual Member,No
892,7249,12/29/2021 07:30,7171,12/29/2021 07:45,Casual Member,No
278,7338,12/29/2021 07:53,7340,12/29/2021 07:58,Annual Member,No
353,7662,12/29/2021 08:38,7148,12/29/2021 08:44,Casual Member,No
955,7107,12/29/2021 09:19,7044,12/29/2021 09:35,Annual Member,Yes
1589,7338,12/29/2021 11:12,7483,12/29/2021 11:39,Casual Member,Yes
1319,7662,12/29/2021 12:14,7434,12/29/2021 12:36,Casual Member,Yes
131,7293,12/29/2021 13:52,7007,12/29/2021 13:54,Annual Member,No
758,7662,12/29/2021 14:11,7111,12/29/2021 14:23,Casual Member,No
233,7338,12/29/2021 15:32,7346,12/29/2021 15:36,Casual Member,No
353,7293,12/29/2021 16:03,7039,12/29/2021 16:09,Annual Member,No
373,7662,12/29/2021 16:10,7148,12/29/2021 16:16,Annual Member,No
462,7293,12/29/2021 16:32,7391,12/29/2021 16:40,Casual Member,No
1031,7107,12/29/2021 17:23,7270,12/29/2021 17:41,Annual Member,Yes
1009,7107,12/29/2021 17:31,7017,12/29/2021 17:48,Annual Member,Yes
327,7338,12/29/2021 18:06,7098,12/29/2021 18:11,Casual Member,No
240,7293,12/29/2021 18:17,7006,12/29/2021 18:21,Annual Member,No
349,7293,12/29/2021 20:36,7199,12/29/2021 20:41,Annual Member,No
667,7338,12/30/2021 03:23,7357,12/30/2021 03:34,Casual Member,No
1141,7107,12/30/2021 06:53,7032,12/30/2021 07:12,Annual Member,Yes
326,7662,12/30/2021 08:23,7148,12/30/2021 08:28,Casual Member,No
487,7293,12/30/2021 09:55,7163,12/30/2021 10:03,Annual Member,No
739,7338,12/30/2021 12:09,7348,12/30/2021 12:22,Casual Member,No
357,7293,12/30/2021 12:58,7660,12/30/2021 13:04,Annual Member,No
2991,7293,12/30/2021 13:38,7545,12/30/2021 14:28,Annual Member,Yes
254,7107,12/30/2021 14:25,7575,12/30/2021 14:30,Casual Member,No
1040,7249,12/30/2021 15:45,7174,12/30/2021 16:02,Casual Member,Yes
2867,7338,12/30/2021 16:17,7042,12/30/2021 17:04,Casual Member,Yes
507,7293,12/30/2021 16:29,7002,12/30/2021 16:38,Annual Member,No
721,7249,12/30/2021 16:55,7211,12/30/2021 17:07,Annual Member,No
716,7249,12/30/2021 16:55,7211,12/30/2021 17:07,Annual Member,No
275,7293,12/30/2021 17:15,7026,12/30/2021 17:20,Annual Member,No
2222,7662,12/30/2021 17:28,7311,12/30/2021 18:05,Annual Member,Yes
601,7107,12/30/2021 18:00,7114,12/30/2021 18:10,Annual Member,No
1024,7338,12/30/2021 18:03,7164,12/30/2021 18:20,Casual Member,Yes
969,7662,12/30/2021 18:21,7372,12/30/2021 18:38,Casual Member,Yes
932,7662,12/30/2021 18:22,7372,12/30/2021 18:37,Casual Member,Yes
220,7338,12/30/2021 23:54,7570,12/30/2021 23:58,Annual Member,No
1624,7338,12/31/2021 02:21,7073,12/31/2021 02:48,Annual Member,Yes
742,7338,12/31/2021 02:58,7357,12/31/2021 03:11,Casual Member,No
1268,7107,12/31/2021 06:52,7189,12/31/2021 07:13,Annual Member,Yes
352,7662,12/31/2021 08:22,7148,12/31/2021 08:28,Casual Member,No
1437,7338,12/31/2021 08:29,7483,12/31/2021 08:53,Casual Member,Yes
706,7293,12/31/2021 11:48,7114,12/31/2021 12:00,Annual Member,No
297,7293,12/31/2021 13:17,7038,12/31/2021 13:21,Annual Member,No
506,7662,12/31/2021 13:25,7148,12/31/2021 13:34,Annual Member,No
921,7662,12/31/2021 13:29,7216,12/31/2021 13:45,Casual Member,Yes
1662,7249,12/31/2021 15:32,7157,12/31/2021 16:00,Annual Member,Yes
301,7293,12/31/2021 15:45,7544,12/31/2021 15:50,Annual Member,No
272,7662,12/31/2021 15:59,7633,12/31/2021 16:04,Annual Member,No
2353,7338,12/31/2021 16:38,7344,12/31/2021 17:17,Casual Member,Yes
1098,7662,12/31/2021 16:43,7297,12/31/2021 17:01,Annual Member,Yes
240,7293,12/31/2021 16:53,7006,12/31/2021 16:57,Annual Member,No
418,7338,12/31/2021 17:14,7337,12/31/2021 17:21,Annual Member,No
262,7293,12/31/2021 17:17,7006,12/31/2021 17:21,Annual Member,No
281,7293,12/31/2021 17:55,7389,12/31/2021 18:00,Annual Member,No
874,7293,12/31/2021 18:18,7255,12/31/2021 18:33,Annual Member,No
1232,7249,12/31/2021 19:04,7056,12/31/2021 19:25,Casual Member,Yes
353,7293,12/31/2021 19:06,7069,12/31/2021 19:12,Annual Member,No
474,7338,12/31/2021 19:31,7287,12/31/2021 19:39,Annual Member,No
248,7107,12/31/2021 20:51,7509,12/31/2021 20:55,Annual Member,No
330,7293,12/31/2021 21:25,7199,12/31/2021 21:31,Annual Member,No
373,7107,12/31/2021 22:07,7013,12/31/2021 22:13,Annual Member,No
477,7662,12/31/2021 23:09,7662,12/31/2021 23:17,Annual Member,No
1795,7338,12/31/2021 23:24,7033,12/31/2021 23:54,Casual Member,Yes
